2026-05-26 10:20:22,735 INFO  Logger.cs: 70 - 
2026-05-26 10:42:53,252 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK1_CAD_rev04-1-1
2026-05-26 10:42:53,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK1_CAD_rev04-1-1
2026-05-26 10:42:53,253 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_LINK2_CAD_rev04-1-1
2026-05-26 10:42:53,254 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK2_CAD_rev04-1-1
2026-05-26 10:42:53,255 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK2_CAD_rev04-1-1
2026-05-26 10:42:53,255 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_LINK4_CAD_rev04-1-1
2026-05-26 10:42:53,256 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK4_CAD_rev04-1-1
2026-05-26 10:42:53,257 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK4_CAD_rev04-1-1
2026-05-26 10:42:53,257 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_LINK5_CAD_rev04-1-1
2026-05-26 10:42:53,258 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK5_CAD_rev04-1-1
2026-05-26 10:42:53,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK5_CAD_rev04-1-1
2026-05-26 10:42:53,334 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:46:35,367 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2026-05-26 10:46:35,421 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
